File_Name,Black_Hair,Blond_Hair,Brown_Hair,Gray_Hair,Straight_Hair,Wavy_Hair
147805.png,-1,-1,1,-1,1,-1
147807.png,1,-1,-1,-1,-1,1
147808.png,-1,-1,-1,1,-1,-1
147813.png,-1,-1,-1,1,-1,-1
147817.png,-1,-1,1,-1,1,-1
147822.png,-1,-1,-1,-1,1,-1
147823.png,1,-1,-1,-1,-1,-1
147825.png,-1,-1,1,-1,-1,-1
147826.png,-1,-1,1,-1,-1,-1
147827.png,-1,-1,-1,-1,-1,1
147835.png,-1,-1,-1,-1,-1,1
147836.png,1,-1,-1,-1,1,-1
147837.png,-1,-1,-1,-1,1,-1
147839.png,-1,-1,-1,-1,1,-1
147842.png,-1,-1,1,-1,-1,1
147844.png,-1,-1,-1,1,-1,-1
147846.png,-1,-1,1,-1,-1,-1
147848.png,-1,-1,-1,-1,1,-1
147850.png,1,-1,-1,-1,-1,-1
147855.png,-1,-1,-1,1,-1,-1
147856.png,-1,-1,-1,-1,1,-1
147860.png,-1,-1,1,-1,-1,-1
147864.png,-1,1,-1,-1,-1,1
147865.png,1,-1,-1,-1,1,-1
147871.png,1,-1,-1,-1,-1,-1
147872.png,-1,-1,-1,-1,1,-1
147879.png,1,-1,-1,-1,-1,-1
147880.png,-1,-1,-1,-1,-1,1
147884.png,-1,-1,1,-1,1,-1
147885.png,1,-1,-1,-1,-1,-1
147888.png,-1,-1,1,-1,-1,1
147889.png,-1,-1,1,-1,-1,1
147891.png,-1,-1,-1,1,-1,1
147898.png,1,-1,-1,-1,-1,-1
147906.png,-1,-1,-1,-1,-1,1
147909.png,1,-1,-1,-1,-1,-1
147910.png,-1,-1,1,-1,-1,1
147911.png,1,-1,-1,-1,1,-1
147912.png,1,-1,-1,-1,1,-1
147913.png,1,-1,-1,-1,-1,-1
147917.png,1,-1,-1,-1,1,-1
147920.png,-1,-1,-1,1,-1,-1
147925.png,-1,-1,1,-1,-1,1
147926.png,-1,-1,-1,1,-1,-1
147929.png,1,-1,-1,-1,-1,-1
147931.png,-1,-1,1,-1,1,-1
147936.png,-1,-1,-1,1,1,-1
147937.png,-1,-1,1,-1,-1,-1
147939.png,-1,-1,-1,1,-1,-1
147940.png,1,-1,-1,-1,1,-1
147942.png,-1,-1,1,-1,-1,1
147949.png,-1,-1,1,-1,1,-1
147950.png,1,-1,-1,-1,-1,-1
147951.png,-1,1,-1,-1,-1,-1
147952.png,-1,-1,1,-1,-1,1
147955.png,-1,-1,-1,-1,1,-1
147961.png,1,-1,-1,-1,-1,-1
147973.png,-1,1,-1,-1,-1,-1
147974.png,1,-1,-1,-1,-1,-1
147975.png,-1,-1,-1,-1,-1,1
147978.png,1,-1,-1,-1,-1,1
147982.png,1,-1,-1,-1,1,-1
147991.png,1,-1,-1,-1,-1,-1
147993.png,1,-1,-1,-1,-1,-1
147994.png,1,-1,-1,-1,1,-1
147995.png,-1,-1,-1,1,-1,-1
147996.png,-1,-1,1,-1,-1,-1
147998.png,1,-1,-1,-1,1,-1
148002.png,1,-1,-1,-1,-1,-1
148017.png,-1,-1,-1,1,-1,1
148021.png,-1,-1,1,-1,1,-1
148025.png,1,-1,-1,-1,-1,-1
148028.png,-1,-1,-1,-1,1,-1
148030.png,1,-1,-1,-1,-1,1
148036.png,-1,-1,-1,1,-1,1
148037.png,-1,-1,-1,-1,1,-1
148044.png,1,-1,-1,-1,-1,-1
148046.png,1,-1,-1,-1,1,-1
148051.png,-1,-1,1,-1,-1,1
148059.png,-1,-1,1,-1,1,-1
148061.png,-1,-1,1,-1,-1,-1
148062.png,1,-1,-1,-1,1,-1
148068.png,-1,-1,1,-1,-1,-1
148071.png,1,-1,-1,-1,-1,-1
148074.png,-1,-1,-1,-1,1,-1
148077.png,1,-1,-1,-1,-1,-1
148079.png,-1,-1,1,-1,-1,1
148082.png,1,-1,-1,-1,-1,-1
148083.png,-1,-1,-1,1,-1,-1
148084.png,-1,-1,-1,-1,1,-1
148091.png,-1,-1,-1,-1,1,-1
148097.png,1,-1,-1,-1,-1,-1
148098.png,1,-1,-1,-1,1,-1
148101.png,1,-1,-1,-1,-1,1
148102.png,1,-1,-1,-1,-1,-1
148103.png,-1,-1,1,-1,-1,-1
148106.png,-1,-1,1,-1,-1,-1
148109.png,-1,-1,1,-1,-1,1
148122.png,1,-1,-1,-1,-1,1
148124.png,-1,-1,1,-1,1,-1
148125.png,-1,-1,-1,1,1,-1
148128.png,-1,-1,-1,-1,-1,1
148133.png,1,-1,-1,1,1,-1
148143.png,-1,-1,-1,-1,1,-1
148145.png,1,-1,-1,-1,-1,-1
148147.png,-1,-1,-1,-1,1,-1
148149.png,-1,-1,-1,1,-1,1
148153.png,-1,-1,1,-1,-1,1
148154.png,1,-1,-1,-1,1,-1
148159.png,1,-1,-1,-1,-1,1
148163.png,1,-1,-1,-1,-1,-1
148165.png,-1,-1,-1,-1,-1,1
148166.png,-1,-1,-1,-1,1,-1
148167.png,-1,1,-1,-1,1,-1
148168.png,1,-1,-1,-1,-1,-1
148173.png,1,-1,-1,-1,-1,-1
148178.png,-1,-1,1,-1,-1,-1
148179.png,1,-1,-1,-1,-1,-1
148181.png,1,-1,-1,-1,-1,-1
148182.png,1,-1,-1,-1,-1,-1
148185.png,1,-1,-1,-1,-1,-1
148186.png,-1,-1,-1,1,-1,1
148187.png,-1,-1,1,-1,-1,-1
148190.png,-1,-1,-1,-1,1,-1
148194.png,1,-1,-1,-1,-1,-1
148195.png,-1,-1,-1,-1,-1,1
148200.png,-1,-1,1,-1,1,-1
148202.png,-1,-1,1,-1,-1,1
148205.png,1,-1,-1,-1,-1,1
148212.png,1,-1,-1,-1,-1,-1
148215.png,-1,-1,1,-1,-1,-1
148221.png,-1,-1,1,-1,-1,-1
148222.png,1,-1,-1,-1,-1,1
148226.png,-1,-1,-1,-1,-1,1
148227.png,-1,-1,1,-1,-1,1
148231.png,1,-1,-1,-1,1,-1
148232.png,-1,-1,1,-1,-1,1
148233.png,-1,-1,-1,-1,-1,1
148235.png,1,-1,-1,-1,-1,-1
148240.png,-1,-1,1,-1,1,-1
148244.png,-1,-1,1,-1,1,-1
148247.png,1,-1,-1,-1,1,-1
148250.png,-1,-1,-1,-1,1,-1
148251.png,1,-1,-1,-1,1,-1
148252.png,1,-1,-1,-1,-1,-1
148254.png,-1,-1,1,-1,-1,1
148255.png,-1,-1,1,-1,-1,-1
148258.png,1,-1,-1,-1,-1,-1
148260.png,1,-1,-1,-1,-1,-1
148261.png,-1,-1,-1,1,1,-1
148263.png,-1,-1,1,-1,-1,-1
148264.png,-1,-1,1,-1,1,-1
148265.png,-1,-1,-1,-1,-1,1
148270.png,1,-1,1,-1,-1,-1
148272.png,1,-1,-1,-1,1,-1
148276.png,1,-1,-1,-1,-1,-1
148277.png,-1,-1,1,-1,-1,-1
148278.png,1,-1,-1,-1,-1,-1
148285.png,-1,1,-1,-1,1,-1
148287.png,-1,-1,-1,-1,1,-1
148293.png,-1,-1,1,-1,-1,-1
148294.png,-1,-1,1,-1,1,-1
148295.png,-1,-1,-1,1,-1,-1
148301.png,-1,-1,1,-1,-1,-1
148302.png,-1,-1,1,-1,1,-1
148307.png,-1,-1,1,-1,1,-1
148310.png,1,-1,-1,-1,-1,-1
148315.png,-1,-1,-1,1,-1,-1
148325.png,-1,-1,-1,-1,1,-1
148328.png,-1,-1,1,-1,-1,-1
148332.png,-1,-1,-1,-1,-1,1
148336.png,-1,-1,-1,1,1,-1
148338.png,1,-1,-1,-1,-1,-1
148341.png,1,-1,-1,-1,-1,-1
148345.png,-1,-1,-1,1,-1,-1
148346.png,-1,-1,-1,-1,1,-1
148356.png,1,-1,-1,-1,1,-1
148361.png,-1,-1,1,-1,-1,-1
148363.png,1,-1,-1,-1,-1,-1
148367.png,-1,-1,-1,1,-1,1
148368.png,1,-1,-1,-1,-1,-1
148371.png,1,-1,-1,-1,-1,-1
148377.png,-1,-1,1,-1,-1,1
148386.png,-1,-1,-1,-1,1,-1
148388.png,-1,-1,1,-1,-1,1
148389.png,-1,-1,-1,-1,-1,1
148391.png,-1,-1,-1,-1,-1,1
148392.png,-1,-1,-1,-1,-1,1
148394.png,1,-1,-1,-1,-1,-1
148395.png,1,-1,-1,-1,1,-1
148398.png,-1,-1,1,-1,-1,-1
148415.png,1,-1,-1,-1,1,-1
148422.png,1,-1,-1,-1,-1,-1
148428.png,-1,-1,-1,1,-1,-1
148435.png,-1,-1,-1,1,-1,1
148439.png,1,-1,-1,-1,1,-1
148441.png,1,-1,-1,-1,-1,-1
148442.png,-1,-1,-1,-1,1,-1
148448.png,-1,-1,1,-1,-1,1
148453.png,-1,-1,-1,-1,-1,1
148455.png,-1,-1,1,-1,-1,1
148459.png,-1,-1,-1,-1,-1,1
148460.png,1,-1,-1,-1,1,-1
148463.png,1,-1,-1,-1,1,-1
148467.png,-1,-1,1,-1,1,-1
148473.png,-1,-1,-1,-1,-1,1
148474.png,1,-1,-1,-1,1,-1
148478.png,-1,-1,-1,-1,1,-1
148479.png,-1,-1,-1,1,-1,-1
148487.png,-1,-1,1,-1,-1,1
148490.png,1,-1,-1,-1,-1,-1
148493.png,1,-1,-1,-1,1,-1
148502.png,1,-1,-1,-1,-1,-1
148509.png,1,-1,1,-1,-1,-1
148511.png,1,-1,-1,-1,-1,-1
148514.png,-1,-1,1,-1,-1,-1
148518.png,1,-1,-1,-1,1,-1
148522.png,-1,1,-1,-1,1,-1
148523.png,-1,-1,-1,-1,1,-1
148524.png,-1,-1,-1,-1,1,-1
148526.png,-1,-1,-1,1,1,-1
148527.png,-1,-1,1,-1,-1,-1
148529.png,-1,-1,-1,-1,-1,1
148533.png,-1,-1,1,-1,-1,-1
148545.png,-1,-1,-1,-1,-1,1
148548.png,-1,-1,-1,-1,1,-1
148556.png,-1,-1,-1,-1,1,-1
148557.png,-1,-1,-1,1,-1,-1
148558.png,1,-1,-1,-1,-1,-1
148562.png,-1,-1,1,-1,-1,-1
148571.png,1,-1,-1,-1,-1,-1
148572.png,-1,-1,1,-1,1,-1
148573.png,1,-1,-1,-1,-1,1
148574.png,1,-1,-1,-1,-1,-1
148585.png,-1,-1,1,-1,-1,-1
148594.png,1,-1,-1,-1,-1,-1
148595.png,1,-1,-1,-1,1,-1
148597.png,-1,-1,1,-1,-1,-1
148598.png,-1,1,-1,-1,-1,-1
148599.png,1,-1,-1,-1,1,-1
148613.png,-1,-1,1,-1,1,-1
148614.png,1,-1,-1,-1,-1,-1
148620.png,-1,-1,1,-1,1,-1
148630.png,-1,-1,1,-1,-1,1
148631.png,1,-1,-1,-1,1,-1
148632.png,-1,-1,1,-1,1,-1
148633.png,-1,-1,-1,-1,1,-1
148635.png,-1,-1,-1,-1,1,-1
148637.png,-1,-1,1,-1,-1,1
148638.png,-1,-1,1,-1,1,-1
148640.png,-1,-1,1,-1,1,-1
148642.png,1,-1,-1,-1,-1,-1
148646.png,-1,-1,-1,1,-1,-1
148649.png,1,-1,-1,-1,-1,-1
148651.png,-1,-1,1,-1,1,-1
148654.png,-1,-1,1,-1,-1,1
148655.png,1,-1,-1,-1,-1,-1
148658.png,1,-1,-1,-1,-1,-1
148662.png,-1,-1,1,-1,1,-1
148663.png,1,-1,-1,-1,1,-1
148664.png,-1,-1,1,-1,1,-1
148669.png,-1,-1,-1,-1,-1,1
148670.png,-1,-1,1,-1,-1,-1
148684.png,1,-1,-1,-1,-1,-1
148685.png,1,-1,-1,-1,-1,-1
148689.png,1,-1,-1,-1,1,-1
148692.png,1,-1,-1,-1,-1,-1
148697.png,1,-1,-1,-1,-1,1
148701.png,-1,-1,1,-1,1,-1
148703.png,-1,-1,-1,1,-1,-1
148706.png,1,-1,-1,-1,1,-1
148708.png,-1,-1,1,-1,-1,-1
148718.png,-1,-1,1,-1,1,-1
148720.png,-1,-1,1,-1,-1,1
148721.png,1,-1,-1,-1,-1,-1
148722.png,1,-1,-1,-1,-1,-1
148726.png,-1,-1,-1,-1,-1,1
148727.png,-1,1,-1,-1,1,-1
148728.png,1,-1,-1,-1,-1,-1
148729.png,-1,-1,1,-1,-1,-1
148735.png,-1,-1,1,-1,-1,-1
148740.png,1,-1,-1,-1,-1,-1
148744.png,1,-1,-1,-1,1,-1
148750.png,1,-1,-1,-1,-1,-1
148754.png,-1,-1,1,-1,-1,-1
148757.png,1,-1,-1,-1,1,-1
148761.png,1,-1,-1,-1,1,-1
148771.png,1,-1,-1,-1,-1,-1
148782.png,-1,-1,-1,-1,-1,1
148784.png,-1,-1,-1,1,1,-1
148790.png,1,-1,-1,-1,-1,-1
148791.png,-1,-1,-1,-1,1,-1
148792.png,1,-1,-1,-1,-1,1
148799.png,1,-1,-1,-1,-1,-1
148802.png,-1,-1,1,-1,-1,-1
148807.png,-1,-1,-1,-1,-1,1
148808.png,-1,-1,-1,-1,1,-1
148809.png,-1,1,-1,-1,1,-1
148811.png,-1,-1,1,-1,1,-1
148812.png,1,-1,-1,-1,-1,1
148813.png,1,-1,-1,-1,1,-1
148816.png,1,-1,-1,-1,-1,-1
148817.png,-1,-1,-1,1,-1,-1
148818.png,1,-1,-1,-1,-1,-1
148821.png,1,-1,-1,-1,-1,-1
148822.png,1,-1,-1,-1,1,-1
148829.png,-1,-1,-1,1,-1,-1
148834.png,1,-1,-1,-1,-1,-1
148838.png,-1,-1,-1,1,-1,-1
148843.png,1,-1,-1,-1,-1,-1
148844.png,1,-1,-1,-1,-1,-1
148848.png,-1,-1,1,-1,-1,-1
148849.png,-1,-1,-1,1,-1,-1
148852.png,-1,-1,1,-1,-1,-1
148855.png,-1,1,-1,-1,-1,-1
148857.png,-1,-1,-1,-1,-1,1
148862.png,-1,-1,1,-1,-1,-1
148865.png,-1,-1,-1,-1,-1,1
148867.png,-1,-1,-1,-1,1,-1
148868.png,-1,-1,1,-1,-1,-1
148869.png,-1,-1,1,-1,1,-1
148870.png,1,-1,-1,-1,-1,-1
148871.png,1,-1,-1,-1,-1,-1
148874.png,-1,-1,-1,1,1,-1
148878.png,1,-1,-1,-1,1,-1
148882.png,1,-1,-1,-1,1,-1
148885.png,1,-1,-1,-1,-1,-1
148889.png,1,-1,-1,-1,-1,-1
148891.png,-1,-1,1,-1,-1,-1
148893.png,1,-1,-1,-1,-1,-1
148898.png,-1,-1,-1,-1,1,-1
148902.png,-1,-1,-1,-1,-1,1
148903.png,1,-1,-1,-1,-1,-1
148910.png,-1,-1,1,-1,-1,1
148911.png,-1,-1,1,-1,1,-1
148912.png,1,-1,-1,-1,1,-1
148914.png,1,-1,-1,-1,-1,-1
148925.png,-1,-1,-1,1,-1,-1
148932.png,-1,-1,-1,-1,-1,1
148935.png,-1,-1,1,-1,1,-1
148936.png,1,-1,-1,-1,1,-1
148939.png,-1,-1,-1,-1,-1,1
148942.png,-1,-1,1,-1,-1,1
148944.png,1,-1,-1,-1,-1,-1
148945.png,-1,-1,1,-1,-1,1
148947.png,1,-1,-1,-1,-1,-1
148954.png,1,-1,-1,-1,1,-1
148957.png,1,-1,-1,-1,-1,-1
148959.png,-1,-1,1,-1,-1,1
148960.png,1,-1,-1,-1,-1,-1
148975.png,1,-1,-1,-1,1,-1
148976.png,1,-1,-1,-1,-1,-1
148982.png,-1,-1,1,-1,-1,-1
148984.png,1,-1,-1,-1,1,-1
148997.png,1,-1,-1,-1,-1,1
148999.png,-1,-1,1,-1,-1,1
149003.png,-1,-1,-1,-1,1,-1
149004.png,-1,-1,1,-1,-1,-1
149015.png,1,-1,-1,-1,-1,-1
149017.png,-1,-1,1,-1,1,-1
149018.png,-1,-1,1,-1,1,-1
149021.png,-1,-1,-1,-1,1,-1
149023.png,-1,-1,-1,-1,-1,1
149029.png,-1,-1,-1,-1,-1,1
149034.png,-1,-1,-1,-1,-1,1
149038.png,1,-1,-1,-1,1,-1
149040.png,-1,-1,1,-1,-1,1
149043.png,1,-1,-1,-1,-1,-1
149050.png,-1,-1,-1,1,-1,-1
149053.png,-1,-1,1,-1,-1,-1
149055.png,-1,-1,-1,1,-1,-1
149058.png,1,-1,-1,-1,1,-1
149063.png,1,-1,-1,-1,-1,-1
149065.png,-1,-1,1,-1,-1,1
149084.png,1,-1,-1,-1,-1,-1
149087.png,-1,-1,1,-1,-1,1
149089.png,1,-1,-1,-1,-1,1
149094.png,1,-1,-1,-1,-1,-1
149098.png,1,-1,-1,-1,1,-1
149103.png,-1,-1,1,-1,-1,-1
149105.png,1,-1,-1,-1,-1,-1
149106.png,-1,-1,-1,-1,1,-1
149107.png,-1,-1,-1,1,1,-1
149108.png,1,-1,-1,-1,-1,-1
149111.png,-1,-1,-1,-1,1,-1
149117.png,-1,-1,-1,-1,1,-1
149119.png,1,-1,-1,-1,1,-1
149120.png,-1,-1,-1,-1,-1,1
149126.png,1,-1,-1,-1,1,-1
149127.png,-1,-1,-1,1,-1,-1
149130.png,1,-1,-1,-1,-1,1
149132.png,-1,-1,-1,1,-1,-1
149137.png,1,-1,-1,-1,-1,1
149142.png,-1,-1,1,-1,1,-1
149145.png,1,-1,-1,-1,-1,-1
149146.png,-1,-1,-1,1,-1,-1
149149.png,-1,-1,1,-1,-1,-1
149152.png,-1,-1,-1,-1,-1,1
149158.png,1,-1,-1,-1,-1,-1
149160.png,-1,-1,-1,-1,-1,1
149162.png,1,-1,-1,-1,1,-1
149164.png,1,-1,-1,-1,-1,-1
149165.png,1,-1,-1,-1,-1,-1
149172.png,1,-1,-1,-1,1,-1
149173.png,-1,-1,-1,-1,1,-1
149178.png,-1,-1,1,-1,1,-1
149181.png,-1,-1,-1,-1,-1,1
149184.png,-1,-1,1,-1,-1,-1
149192.png,-1,-1,-1,1,-1,-1
149196.png,-1,-1,-1,-1,1,-1
149204.png,-1,-1,-1,1,-1,-1
149210.png,-1,-1,-1,1,-1,-1
149212.png,1,-1,-1,-1,1,-1
149214.png,1,-1,-1,-1,1,-1
149215.png,-1,-1,1,-1,-1,1
149216.png,-1,-1,1,-1,-1,-1
149218.png,-1,-1,1,-1,-1,-1
149225.png,1,-1,-1,-1,-1,-1
149229.png,1,-1,-1,-1,-1,-1
149232.png,-1,-1,-1,-1,1,-1
149234.png,1,-1,-1,-1,-1,-1
149236.png,-1,-1,-1,-1,-1,1
149238.png,-1,-1,1,-1,-1,-1
149239.png,-1,-1,1,-1,-1,-1
149240.png,1,-1,-1,-1,-1,-1
149242.png,1,-1,-1,-1,-1,1
149243.png,-1,-1,1,-1,1,-1
149262.png,-1,-1,1,-1,1,-1
149267.png,1,-1,-1,-1,1,-1
149269.png,1,-1,-1,-1,-1,1
149271.png,1,-1,-1,-1,-1,-1
149281.png,-1,-1,-1,-1,1,-1
149286.png,1,-1,-1,-1,-1,-1
149291.png,-1,-1,1,-1,-1,1
149292.png,-1,-1,-1,-1,1,-1
149297.png,1,-1,-1,-1,-1,1
149298.png,1,-1,-1,-1,-1,-1
149299.png,1,-1,-1,-1,-1,-1
149302.png,1,-1,-1,-1,-1,-1
149309.png,-1,1,-1,-1,1,-1
149310.png,-1,-1,-1,-1,1,-1
149312.png,-1,-1,-1,-1,1,-1
149317.png,1,-1,-1,-1,-1,-1
149318.png,1,-1,-1,-1,-1,-1
149319.png,1,-1,-1,-1,-1,-1
149327.png,1,-1,-1,-1,-1,1
149328.png,1,-1,-1,-1,-1,-1
149329.png,-1,-1,1,-1,-1,-1
149333.png,-1,1,-1,-1,-1,1
149339.png,-1,-1,-1,1,-1,-1
149342.png,1,-1,-1,-1,-1,-1
149346.png,1,-1,-1,-1,1,-1
149355.png,-1,-1,-1,-1,-1,1
149360.png,1,-1,-1,-1,-1,1
149361.png,1,-1,-1,-1,-1,-1
149364.png,1,-1,-1,-1,-1,1
149370.png,-1,-1,-1,-1,1,-1
149378.png,-1,-1,-1,1,-1,1
149379.png,1,-1,-1,-1,1,-1
149383.png,-1,-1,1,-1,-1,-1
149385.png,1,-1,-1,-1,1,-1
149393.png,1,-1,-1,-1,1,-1
149399.png,1,-1,-1,-1,-1,-1
149400.png,-1,-1,-1,-1,1,-1
149406.png,-1,-1,1,-1,1,-1
149407.png,1,-1,-1,-1,-1,-1
149416.png,-1,-1,-1,-1,-1,1
149429.png,1,-1,-1,-1,1,-1
149435.png,-1,-1,1,-1,-1,-1
149437.png,-1,-1,-1,-1,-1,1
149438.png,1,-1,-1,-1,1,-1
149453.png,-1,-1,-1,1,-1,-1
149462.png,-1,-1,1,-1,-1,-1
149465.png,1,-1,-1,-1,1,-1
149469.png,-1,-1,-1,1,-1,-1
149471.png,-1,-1,1,-1,-1,-1
149484.png,-1,-1,1,-1,-1,-1
149487.png,-1,-1,-1,1,-1,-1
149488.png,-1,-1,1,-1,-1,-1
149490.png,-1,-1,1,-1,-1,-1
149493.png,-1,-1,-1,-1,1,-1
149499.png,-1,-1,-1,-1,-1,1
149503.png,-1,-1,1,-1,-1,1
149504.png,1,-1,-1,-1,1,-1
149505.png,-1,-1,-1,-1,1,-1
149511.png,1,-1,-1,-1,1,-1
149513.png,1,-1,-1,-1,-1,-1
149515.png,1,-1,-1,-1,-1,-1
149521.png,-1,-1,1,-1,1,-1
149530.png,-1,-1,-1,1,-1,-1
149539.png,1,-1,-1,-1,1,-1
149541.png,-1,-1,-1,1,-1,1
149548.png,1,-1,-1,-1,-1,-1
149551.png,1,-1,-1,-1,1,-1
149559.png,-1,-1,-1,1,-1,-1
149561.png,-1,-1,-1,1,-1,1
149567.png,-1,-1,-1,1,1,-1
149570.png,-1,1,-1,-1,-1,1
149573.png,-1,-1,1,-1,-1,1
149577.png,-1,-1,-1,-1,-1,1
149588.png,-1,-1,1,-1,-1,-1
149591.png,1,-1,-1,-1,1,-1
149592.png,-1,-1,-1,-1,-1,1
149595.png,1,-1,-1,-1,-1,-1
149597.png,-1,-1,1,-1,-1,1
149600.png,-1,-1,1,-1,-1,-1
149603.png,1,-1,-1,-1,-1,-1
149604.png,-1,-1,1,-1,-1,-1
149609.png,-1,-1,1,-1,-1,-1
149611.png,-1,-1,1,-1,1,-1
149615.png,-1,-1,-1,-1,-1,1
149617.png,-1,-1,1,-1,-1,1
149618.png,1,-1,-1,-1,1,-1
149622.png,-1,-1,1,-1,-1,1
149631.png,-1,-1,1,-1,-1,1
149634.png,-1,-1,-1,-1,1,-1
149635.png,1,-1,-1,-1,1,-1
149640.png,1,-1,-1,-1,-1,-1
149644.png,-1,-1,-1,-1,-1,1
149647.png,-1,-1,-1,-1,-1,1
149651.png,1,-1,-1,-1,-1,-1
149655.png,1,-1,-1,-1,-1,-1
149656.png,1,-1,-1,-1,-1,-1
149657.png,1,-1,-1,-1,-1,1
149659.png,-1,-1,-1,-1,1,-1
149661.png,1,-1,-1,-1,-1,1
149665.png,-1,-1,1,-1,1,-1
149670.png,-1,-1,-1,1,-1,-1
149674.png,-1,-1,-1,-1,-1,1
149678.png,1,-1,-1,-1,1,-1
149679.png,1,-1,-1,-1,1,-1
149682.png,1,-1,-1,-1,-1,-1
149693.png,1,-1,-1,-1,-1,1
149696.png,-1,-1,1,-1,-1,-1
149697.png,1,-1,-1,-1,-1,-1
149702.png,-1,-1,1,-1,1,-1
149705.png,-1,-1,-1,-1,1,-1
149706.png,-1,-1,-1,1,-1,-1
149711.png,-1,-1,-1,1,-1,-1
149713.png,-1,-1,-1,1,-1,-1
149714.png,-1,-1,-1,-1,1,-1
149715.png,1,-1,-1,-1,1,-1
149716.png,-1,-1,1,-1,1,-1
149717.png,-1,-1,1,-1,-1,1
149719.png,-1,-1,-1,1,-1,-1
149721.png,1,-1,-1,-1,-1,-1
149722.png,1,-1,-1,-1,-1,-1
149730.png,-1,-1,-1,-1,-1,1
149732.png,-1,-1,-1,1,-1,-1
149736.png,1,-1,-1,-1,-1,-1
149740.png,1,-1,-1,-1,-1,-1
149742.png,1,-1,-1,-1,-1,-1
149744.png,-1,-1,1,-1,-1,1
149748.png,-1,-1,1,-1,-1,1
149755.png,1,-1,-1,-1,-1,-1
149764.png,-1,-1,-1,-1,1,-1
149765.png,1,-1,-1,-1,-1,-1
149767.png,1,-1,-1,-1,-1,-1
149769.png,-1,-1,-1,-1,1,-1
149773.png,-1,1,-1,-1,-1,1
149781.png,1,-1,-1,-1,-1,-1
149783.png,1,-1,-1,-1,-1,-1
149787.png,-1,1,-1,-1,1,-1
149789.png,-1,-1,-1,1,1,-1
149790.png,1,-1,-1,-1,-1,-1
149792.png,1,-1,-1,-1,-1,-1
149793.png,-1,-1,-1,-1,1,-1
149796.png,1,-1,-1,-1,1,-1
149797.png,1,-1,-1,-1,-1,-1
149798.png,-1,-1,1,-1,1,-1
149800.png,1,-1,-1,-1,1,-1
149801.png,1,-1,-1,-1,-1,-1
149804.png,-1,-1,-1,1,-1,-1
149817.png,-1,-1,-1,1,-1,-1
149818.png,-1,-1,1,-1,-1,1
149820.png,1,-1,-1,-1,-1,1
149829.png,1,-1,-1,-1,-1,-1
149832.png,-1,-1,-1,-1,1,-1
149833.png,-1,-1,-1,1,-1,-1
149836.png,1,-1,-1,-1,-1,-1
149837.png,1,-1,-1,-1,-1,-1
149838.png,-1,-1,-1,-1,1,-1
149861.png,1,-1,-1,-1,1,-1
149863.png,-1,1,1,-1,-1,1
149864.png,-1,-1,-1,1,-1,-1
149867.png,-1,-1,-1,-1,1,-1
149868.png,-1,-1,-1,1,1,-1
149872.png,-1,-1,1,-1,-1,1
149875.png,1,-1,-1,-1,-1,-1
149876.png,-1,-1,-1,-1,1,-1
149877.png,-1,-1,1,-1,-1,-1
149883.png,1,-1,-1,-1,-1,-1
149886.png,1,-1,-1,-1,1,-1
149893.png,1,-1,-1,-1,1,-1
149898.png,1,-1,-1,-1,1,-1
149900.png,1,-1,-1,-1,-1,-1
149909.png,-1,-1,1,-1,-1,1
149911.png,-1,-1,1,-1,-1,-1
149912.png,-1,-1,-1,-1,1,-1
149915.png,-1,-1,1,-1,-1,-1
149917.png,-1,-1,-1,-1,1,-1
149919.png,1,-1,-1,-1,-1,-1
149922.png,-1,-1,1,-1,1,-1
149926.png,-1,-1,1,-1,-1,1
149930.png,-1,-1,1,-1,-1,1
149936.png,-1,-1,-1,1,-1,-1
149940.png,1,-1,-1,-1,-1,-1
149941.png,-1,-1,1,-1,-1,-1
149943.png,-1,-1,1,-1,1,-1
149946.png,-1,-1,1,-1,-1,1
149955.png,1,-1,-1,-1,-1,-1
149956.png,-1,-1,-1,-1,1,-1
149958.png,1,-1,-1,-1,-1,-1
149960.png,1,-1,-1,-1,1,-1
149962.png,1,-1,-1,-1,-1,-1
149965.png,-1,-1,1,-1,-1,-1
149966.png,1,-1,-1,-1,-1,-1
149968.png,-1,-1,1,-1,-1,-1
149970.png,1,-1,-1,-1,-1,-1
149973.png,1,-1,-1,-1,-1,-1
149976.png,-1,-1,1,-1,1,-1
149980.png,-1,-1,1,-1,1,-1
149983.png,-1,-1,1,-1,-1,-1
149991.png,-1,-1,1,-1,-1,-1
149993.png,1,-1,-1,-1,1,-1
149997.png,1,-1,-1,-1,-1,-1
150000.png,-1,-1,1,-1,1,-1
150003.png,-1,1,-1,-1,-1,-1
150008.png,-1,-1,1,-1,-1,1
150015.png,1,-1,-1,-1,-1,-1
150016.png,1,-1,-1,-1,1,-1
150025.png,-1,-1,-1,-1,1,-1
150031.png,-1,-1,-1,-1,1,-1
150032.png,-1,-1,-1,-1,1,-1
150037.png,1,-1,-1,-1,1,-1
150039.png,1,-1,-1,-1,-1,-1
150041.png,-1,-1,-1,1,-1,-1
150042.png,-1,-1,-1,1,-1,-1
150045.png,-1,-1,1,-1,1,-1
150050.png,-1,-1,-1,1,-1,-1
150058.png,-1,-1,1,-1,1,-1
150063.png,-1,-1,1,-1,-1,1
150067.png,-1,-1,-1,-1,-1,1
150069.png,-1,-1,1,-1,-1,1
150070.png,1,-1,-1,-1,-1,-1
